ID	Name	Formula	Charge	Compartment
MAM03866d	Phenylalanyl-Glutaminyl-Phenylalanine	C23H28N4O5	0.0	d
MAM03866lu	Phenylalanyl-Glutaminyl-Phenylalanine	C23H28N4O5	0.0	lu
MAM03866luSI	Phenylalanyl-Glutaminyl-Phenylalanine	C23H28N4O5	0.0	luSI
MAM03867d	Phenylalanyl-Leucine	C15H22N2O3	0.0	d
MAM03867lu	Phenylalanyl-Leucine	C15H22N2O3	0.0	lu
MAM03867luSI	Phenylalanyl-Leucine	C15H22N2O3	0.0	luSI
MAM03868d	Phenylalanyl-Leucyl-Aspartate	C19H26N3O6	-1.0	d
MAM03868lu	Phenylalanyl-Leucyl-Aspartate	C19H26N3O6	-1.0	lu
MAM03868luSI	Phenylalanyl-Leucyl-Aspartate	C19H26N3O6	-1.0	luSI
MAM03869d	Phenylalanyl-Leucyl-Histidine	C21H29N5O4	0.0	d
MAM03869lu	Phenylalanyl-Leucyl-Histidine	C21H29N5O4	0.0	lu
MAM03869luSI	Phenylalanyl-Leucyl-Histidine	C21H29N5O4	0.0	luSI
MAM03870d	Phenylalanyl-Lysyl-Alanine	C18H29N4O4	1.0	d
MAM03870lu	Phenylalanyl-Lysyl-Alanine	C18H29N4O4	1.0	lu
MAM03870luSI	Phenylalanyl-Lysyl-Alanine	C18H29N4O4	1.0	luSI
MAM03871d	Phenylalanyl-Lysyl-Proline	C20H31N4O4	1.0	d
MAM03871lu	Phenylalanyl-Lysyl-Proline	C20H31N4O4	1.0	lu
MAM03871luSI	Phenylalanyl-Lysyl-Proline	C20H31N4O4	1.0	luSI
MAM03872d	Phenylalanyl-Phenylalanine	C18H20N2O3	0.0	d
MAM03872lu	Phenylalanyl-Phenylalanine	C18H20N2O3	0.0	lu
MAM03872luSI	Phenylalanyl-Phenylalanine	C18H20N2O3	0.0	luSI
MAM03873d	Phenylalanyl-Phenylalaninyl-Asparagine	C22H26N4O5	0.0	d
MAM03873lu	Phenylalanyl-Phenylalaninyl-Asparagine	C22H26N4O5	0.0	lu
MAM03873luSI	Phenylalanyl-Phenylalaninyl-Asparagine	C22H26N4O5	0.0	luSI
MAM03874d	Phenylalanyl-Phenylalaninyl-Threonine	C22H27N3O5	0.0	d
MAM03874lu	Phenylalanyl-Phenylalaninyl-Threonine	C22H27N3O5	0.0	lu
MAM03874luSI	Phenylalanyl-Phenylalaninyl-Threonine	C22H27N3O5	0.0	luSI
MAM03875d	Phenylalanyl-Prolyl-Arginine	C20H31N6O4	1.0	d
MAM03875lu	Phenylalanyl-Prolyl-Arginine	C20H31N6O4	1.0	lu
MAM03875luSI	Phenylalanyl-Prolyl-Arginine	C20H31N6O4	1.0	luSI
MAM03876d	Phenylalanyl-Seryl-Tryptophan	C23H26N4O5	0.0	d
MAM03876lu	Phenylalanyl-Seryl-Tryptophan	C23H26N4O5	0.0	lu
MAM03876luSI	Phenylalanyl-Seryl-Tryptophan	C23H26N4O5	0.0	luSI
MAM03877d	Phenylalanyl-Threonyl-Lysine	C19H31N4O5	1.0	d
MAM03877lu	Phenylalanyl-Threonyl-Lysine	C19H31N4O5	1.0	lu
MAM03877luSI	Phenylalanyl-Threonyl-Lysine	C19H31N4O5	1.0	luSI
MAM03878d	Phenylalanyl-Tryptophanyl-Leucine	C26H32N4O4	0.0	d
MAM03878lu	Phenylalanyl-Tryptophanyl-Leucine	C26H32N4O4	0.0	lu
MAM03878luSI	Phenylalanyl-Tryptophanyl-Leucine	C26H32N4O4	0.0	luSI
MAM03879d	Phenylalanyl-Tyrosine	C18H20N2O4	0.0	d
MAM03879lu	Phenylalanyl-Tyrosine	C18H20N2O4	0.0	lu
MAM03879luSI	Phenylalanyl-Tyrosine	C18H20N2O4	0.0	luSI
MAM03880d	Phenylalanyl-Tyrosinyl-Glutamine	C23H28N4O6	0.0	d
MAM03880lu	Phenylalanyl-Tyrosinyl-Glutamine	C23H28N4O6	0.0	lu
MAM03880luSI	Phenylalanyl-Tyrosinyl-Glutamine	C23H28N4O6	0.0	luSI
MAM03881d	Phenylalanyl-Tyrosinyl-Lysine	C24H33N4O5	1.0	d
MAM03881lu	Phenylalanyl-Tyrosinyl-Lysine	C24H33N4O5	1.0	lu
MAM03881luSI	Phenylalanyl-Tyrosinyl-Lysine	C24H33N4O5	1.0	luSI
MAM03888d	Prolyl-Arginyl-Aspartate	C15H26N6O6	0.0	d
MAM03888lu	Prolyl-Arginyl-Aspartate	C15H26N6O6	0.0	lu
MAM03888luSI	Prolyl-Arginyl-Aspartate	C15H26N6O6	0.0	luSI
MAM03889d	Prolyl-Arginyl-Cysteine	C14H27N6O4S	1.0	d
MAM03889lu	Prolyl-Arginyl-Cysteine	C14H27N6O4S	1.0	lu
MAM03889luSI	Prolyl-Arginyl-Cysteine	C14H27N6O4S	1.0	luSI
MAM03890d	Prolyl-Asparaginyl-Cysteine	C12H20N4O5S	0.0	d
MAM03890lu	Prolyl-Asparaginyl-Cysteine	C12H20N4O5S	0.0	lu
MAM03890luSI	Prolyl-Asparaginyl-Cysteine	C12H20N4O5S	0.0	luSI
MAM03891d	Prolyl-Cysteine	C8H14N2O3S	0.0	d
MAM03891lu	Prolyl-Cysteine	C8H14N2O3S	0.0	lu
MAM03891luSI	Prolyl-Cysteine	C8H14N2O3S	0.0	luSI
MAM03894d	Prolyl-Glutaminyl-Proline	C15H24N4O5	0.0	d
MAM03894lu	Prolyl-Glutaminyl-Proline	C15H24N4O5	0.0	lu
MAM03894luSI	Prolyl-Glutaminyl-Proline	C15H24N4O5	0.0	luSI
MAM03895d	Prolyl-Glutamatsyl-Lysine	C16H28N4O6	0.0	d
MAM03895lu	Prolyl-Glutamatsyl-Lysine	C16H28N4O6	0.0	lu
MAM03895luSI	Prolyl-Glutamatsyl-Lysine	C16H28N4O6	0.0	luSI
MAM03897d	Prolyl-Histidine	C11H16N4O3	0.0	d
MAM03897lu	Prolyl-Histidine	C11H16N4O3	0.0	lu
MAM03897luSI	Prolyl-Histidine	C11H16N4O3	0.0	luSI
MAM03898d	Prolyl-Histidyl-Tyrosine	C20H26N5O5	0.0	d
MAM03898lu	Prolyl-Histidyl-Tyrosine	C20H26N5O5	0.0	lu
MAM03898luSI	Prolyl-Histidyl-Tyrosine	C20H26N5O5	0.0	luSI
MAM03899d	Prolyl-Leucyl-Arginine	C17H33N6O4	1.0	d
MAM03899lu	Prolyl-Leucyl-Arginine	C17H33N6O4	1.0	lu
MAM03899luSI	Prolyl-Leucyl-Arginine	C17H33N6O4	1.0	luSI
MAM03900d	Prolyl-Lysyl-Proline	C16H29N4O4	1.0	d
MAM03900lu	Prolyl-Lysyl-Proline	C16H29N4O4	1.0	lu
MAM03900luSI	Prolyl-Lysyl-Proline	C16H29N4O4	1.0	luSI
MAM03901d	Prolyl-Phenylalanine	C14H18N2O3	1.0	d
MAM03901lu	Prolyl-Phenylalanine	C14H18N2O3	1.0	lu
MAM03901luSI	Prolyl-Phenylalanine	C14H18N2O3	1.0	luSI
MAM03902d	Prolyl-Prolyl-Arginine	C16H29N6O4	1.0	d
MAM03902lu	Prolyl-Prolyl-Arginine	C16H29N6O4	1.0	lu
MAM03902luSI	Prolyl-Prolyl-Arginine	C16H29N6O4	1.0	luSI
MAM03903d	Prolyl-Prolyl-Proline	C15H23N3O4	0.0	d
MAM03903lu	Prolyl-Prolyl-Proline	C15H23N3O4	0.0	lu
MAM03903luSI	Prolyl-Prolyl-Proline	C15H23N3O4	0.0	luSI
MAM03904d	Prolyl-Tryptophanyl-Lysine	C22H32N5O4	1.0	d
MAM03904lu	Prolyl-Tryptophanyl-Lysine	C22H32N5O4	1.0	lu
MAM03904luSI	Prolyl-Tryptophanyl-Lysine	C22H32N5O4	1.0	luSI
MAM03905d	Prolyl-Tryptophanyl-Threonine	C20H26N4O5	0.0	d
MAM03905lu	Prolyl-Tryptophanyl-Threonine	C20H26N4O5	0.0	lu
MAM03905luSI	Prolyl-Tryptophanyl-Threonine	C20H26N4O5	0.0	luSI
MAM03906d	Prolyl-Valyl-Glutamine	C15H26N4O5	0.0	d
MAM03906lu	Prolyl-Valyl-Glutamine	C15H26N4O5	0.0	lu
MAM03906luSI	Prolyl-Valyl-Glutamine	C15H26N4O5	0.0	luSI
MAM03925d	Seryl-Arginyl-Alanine	C12H25N6O5	1.0	d
MAM03925lu	Seryl-Arginyl-Alanine	C12H25N6O5	1.0	lu
MAM03925luSI	Seryl-Arginyl-Alanine	C12H25N6O5	1.0	luSI
MAM03926d	Seryl-Arginyl-Tryptophan	C20H30N7O5	1.0	d
MAM03926lu	Seryl-Arginyl-Tryptophan	C20H30N7O5	1.0	lu
MAM03926luSI	Seryl-Arginyl-Tryptophan	C20H30N7O5	1.0	luSI
MAM03927d	Seryl-Cysteinyl-Arginine	C12H25N6O5S	1.0	d
MAM03927lu	Seryl-Cysteinyl-Arginine	C12H25N6O5S	1.0	lu
MAM03927luSI	Seryl-Cysteinyl-Arginine	C12H25N6O5S	1.0	luSI
MAM03928d	Seryl-Glycyl-Glutamate	C10H16N3O7	-1.0	d
MAM03928lu	Seryl-Glycyl-Glutamate	C10H16N3O7	-1.0	lu
MAM03928luSI	Seryl-Glycyl-Glutamate	C10H16N3O7	-1.0	luSI
MAM03929d	Seryl-Lysyl-Histidine	C15H27N6O5	1.0	d
MAM03929lu	Seryl-Lysyl-Histidine	C15H27N6O5	1.0	lu
MAM03929luSI	Seryl-Lysyl-Histidine	C15H27N6O5	1.0	luSI
MAM03930d	Seryl-Phenylalanyl-Lysine	C18H29N4O5	1.0	d
MAM03930lu	Seryl-Phenylalanyl-Lysine	C18H29N4O5	1.0	lu
MAM03930luSI	Seryl-Phenylalanyl-Lysine	C18H29N4O5	1.0	luSI
MAM03931d	Seryl-Tryptophanyl-Histidine	C20H24N6O5	0.0	d
MAM03931lu	Seryl-Tryptophanyl-Histidine	C20H24N6O5	0.0	lu
MAM03931luSI	Seryl-Tryptophanyl-Histidine	C20H24N6O5	0.0	luSI
MAM03983d	Threonyl-Arginyl-Tyrosine	C19H31N6O6	1.0	d
MAM03983lu	Threonyl-Arginyl-Tyrosine	C19H31N6O6	1.0	lu
MAM03983luSI	Threonyl-Arginyl-Tyrosine	C19H31N6O6	1.0	luSI
MAM03984d	Threonyl-Asparaginyl-Tyrosine	C17H24N4O7	0.0	d
MAM03984lu	Threonyl-Asparaginyl-Tyrosine	C17H24N4O7	0.0	lu
MAM03984luSI	Threonyl-Asparaginyl-Tyrosine	C17H24N4O7	0.0	luSI
MAM03986d	Threonyl-Glutaminyl-Glutamate	C14H23N4O8	-1.0	d
MAM03986lu	Threonyl-Glutaminyl-Glutamate	C14H23N4O8	-1.0	lu
MAM03986luSI	Threonyl-Glutaminyl-Glutamate	C14H23N4O8	-1.0	luSI
MAM03987d	Threonyl-Glutaminyl-Tyrosine	C18H26N4O7	0.0	d
MAM03987lu	Threonyl-Glutaminyl-Tyrosine	C18H26N4O7	0.0	lu
MAM03987luSI	Threonyl-Glutaminyl-Tyrosine	C18H26N4O7	0.0	luSI
MAM03988d	Threonyl-Histidinyl-Histidine	C16H23N7O5	0.0	d
MAM03988lu	Threonyl-Histidinyl-Histidine	C16H23N7O5	0.0	lu
MAM03988luSI	Threonyl-Histidinyl-Histidine	C16H23N7O5	0.0	luSI
MAM03989d	Threonyl-Isoleucyl-Arginine	C16H33N6O5	1.0	d
MAM03989lu	Threonyl-Isoleucyl-Arginine	C16H33N6O5	1.0	lu
MAM03989luSI	Threonyl-Isoleucyl-Arginine	C16H33N6O5	1.0	luSI
MAM03990d	Threonyl-Methionyl-Arginine	C15H31N6O5S	1.0	d
MAM03990lu	Threonyl-Methionyl-Arginine	C15H31N6O5S	1.0	lu
MAM03990luSI	Threonyl-Methionyl-Arginine	C15H31N6O5S	1.0	luSI
MAM03991d	Threonyl-Phenylalanyl-Arginine	C19H31N6O5	1.0	d
MAM03991lu	Threonyl-Phenylalanyl-Arginine	C19H31N6O5	1.0	lu
MAM03991luSI	Threonyl-Phenylalanyl-Arginine	C19H31N6O5	1.0	luSI
MAM03992d	Threonyl-Seryl-Arginine	C13H27N6O6	1.0	d
MAM03992lu	Threonyl-Seryl-Arginine	C13H27N6O6	1.0	lu
MAM03992luSI	Threonyl-Seryl-Arginine	C13H27N6O6	1.0	luSI
MAM03993d	Threonyl-Threonyl-Arginine	C14H29N6O6	1.0	d
MAM03993lu	Threonyl-Threonyl-Arginine	C14H29N6O6	1.0	lu
MAM03993luSI	Threonyl-Threonyl-Arginine	C14H29N6O6	1.0	luSI
MAM03994d	Threonyl-Tyrosyl-Methionine	C18H27N3O6S	0.0	d
MAM03994lu	Threonyl-Tyrosyl-Methionine	C18H27N3O6S	0.0	lu
MAM03994luSI	Threonyl-Tyrosyl-Methionine	C18H27N3O6S	0.0	luSI
MAM04008d	Tryptophanyl-Alanyl-Proline	C19H24N4O4	0.0	d
MAM04008lu	Tryptophanyl-Alanyl-Proline	C19H24N4O4	0.0	lu
MAM04008luSI	Tryptophanyl-Alanyl-Proline	C19H24N4O4	0.0	luSI
MAM04009d	Tryptophanyl-Arginyl-Alanine	C20H30N7O4	1.0	d
MAM04009lu	Tryptophanyl-Arginyl-Alanine	C20H30N7O4	1.0	lu
MAM04009luSI	Tryptophanyl-Arginyl-Alanine	C20H30N7O4	1.0	luSI
MAM04010d	Tryptophanyl-Aspartyl-Aspartate	C19H20N4O8	-2.0	d
MAM04010lu	Tryptophanyl-Aspartyl-Aspartate	C19H20N4O8	-2.0	lu
MAM04010luSI	Tryptophanyl-Aspartyl-Aspartate	C19H20N4O8	-2.0	luSI
MAM04011d	Tryptophanyl-Glutaminyl-Glutamine	C21H28N6O6	0.0	d
MAM04011lu	Tryptophanyl-Glutaminyl-Glutamine	C21H28N6O6	0.0	lu
MAM04011luSI	Tryptophanyl-Glutaminyl-Glutamine	C21H28N6O6	0.0	luSI
MAM04012d	Tryptophanyl-Glutamyl-Glycine	C18H21N4O6	-1.0	d
MAM04012lu	Tryptophanyl-Glutamyl-Glycine	C18H21N4O6	-1.0	lu
MAM04012luSI	Tryptophanyl-Glutamyl-Glycine	C18H21N4O6	-1.0	luSI
MAM04013d	Tryptophanyl-Glutamyl-Leucine	C22H29N4O6	-1.0	d
MAM04013lu	Tryptophanyl-Glutamyl-Leucine	C22H29N4O6	-1.0	lu
MAM04013luSI	Tryptophanyl-Glutamyl-Leucine	C22H29N4O6	-1.0	luSI
MAM04014d	Tryptophanyl-Glutamyl-Proline	C21H25N4O6	-1.0	d
MAM04014lu	Tryptophanyl-Glutamyl-Proline	C21H25N4O6	-1.0	lu
MAM04014luSI	Tryptophanyl-Glutamyl-Proline	C21H25N4O6	-1.0	luSI
MAM04015d	Tryptophanyl-Glutamyl-Tyrosine	C25H27N4O7	-1.0	d
MAM04015lu	Tryptophanyl-Glutamyl-Tyrosine	C25H27N4O7	-1.0	lu
MAM04015luSI	Tryptophanyl-Glutamyl-Tyrosine	C25H27N4O7	-1.0	luSI
MAM04017d	Tryptophanyl-Glycyl-Leucine	C19H26N4O4	0.0	d
MAM04017lu	Tryptophanyl-Glycyl-Leucine	C19H26N4O4	0.0	lu
MAM04017luSI	Tryptophanyl-Glycyl-Leucine	C19H26N4O4	0.0	luSI
MAM04018d	Tryptophanyl-Glycyl-Phenylalanine	C22H24N4O4	0.0	d
MAM04018lu	Tryptophanyl-Glycyl-Phenylalanine	C22H24N4O4	0.0	lu
MAM04018luSI	Tryptophanyl-Glycyl-Phenylalanine	C22H24N4O4	0.0	luSI
MAM04019d	Tryptophanyl-Glycyl-Valine	C18H24N4O4	0.0	d
MAM04019lu	Tryptophanyl-Glycyl-Valine	C18H24N4O4	0.0	lu
MAM04019luSI	Tryptophanyl-Glycyl-Valine	C18H24N4O4	0.0	luSI
MAM04020d	Tryptophanyl-Histidyl-Methionine	C22H28N6O4S	0.0	d
MAM04020lu	Tryptophanyl-Histidyl-Methionine	C22H28N6O4S	0.0	lu
MAM04020luSI	Tryptophanyl-Histidyl-Methionine	C22H28N6O4S	0.0	luSI
MAM04021d	Tryptophanyl-Isoleucyl-Lysine	C23H36N5O4	1.0	d
MAM04021lu	Tryptophanyl-Isoleucyl-Lysine	C23H36N5O4	1.0	lu
MAM04021luSI	Tryptophanyl-Isoleucyl-Lysine	C23H36N5O4	1.0	luSI
MAM04022d	Tryptophanyl-Isoleucyl-Tryptophan	C28H33N5O4	0.0	d
MAM04022lu	Tryptophanyl-Isoleucyl-Tryptophan	C28H33N5O4	0.0	lu
MAM04022luSI	Tryptophanyl-Isoleucyl-Tryptophan	C28H33N5O4	0.0	luSI
MAM04023d	Tryptophanyl-Leucyl-Valine	C22H32N4O4	0.0	d
MAM04023lu	Tryptophanyl-Leucyl-Valine	C22H32N4O4	0.0	lu
MAM04023luSI	Tryptophanyl-Leucyl-Valine	C22H32N4O4	0.0	luSI
MAM04024d	Tryptophanyl-Lysine	C17H25N4O3	1.0	d
MAM04024lu	Tryptophanyl-Lysine	C17H25N4O3	1.0	lu
MAM04024luSI	Tryptophanyl-Lysine	C17H25N4O3	1.0	luSI
MAM04025d	Tryptophanyl-Methionyl-Arginine	C22H34N7O4S	1.0	d
MAM04025lu	Tryptophanyl-Methionyl-Arginine	C22H34N7O4S	1.0	lu
MAM04025luSI	Tryptophanyl-Methionyl-Arginine	C22H34N7O4S	1.0	luSI
MAM04026d	Tryptophanyl-Methionyl-Valine	C21H30N4O4S	0.0	d
MAM04026lu	Tryptophanyl-Methionyl-Valine	C21H30N4O4S	0.0	lu
MAM04026luSI	Tryptophanyl-Methionyl-Valine	C21H30N4O4S	0.0	luSI
MAM04027d	Tryptophanyl-Phenylalanine	C20H21N3O3	0.0	d
MAM04027lu	Tryptophanyl-Phenylalanine	C20H21N3O3	0.0	lu
MAM04027luSI	Tryptophanyl-Phenylalanine	C20H21N3O3	0.0	luSI
MAM04028d	Tryptophanyl-Prolyl-Glycine	C18H21N4O4	0.0	d
MAM04028lu	Tryptophanyl-Prolyl-Glycine	C18H21N4O4	0.0	lu
MAM04028luSI	Tryptophanyl-Prolyl-Glycine	C18H21N4O4	0.0	luSI
MAM04029d	Tryptophanyl-Prolyl-Leucine	C22H30N4O4	0.0	d
MAM04029lu	Tryptophanyl-Prolyl-Leucine	C22H30N4O4	0.0	lu
MAM04029luSI	Tryptophanyl-Prolyl-Leucine	C22H30N4O4	0.0	luSI
MAM04030d	Tryptophanyl-Prolyl-Valine	C21H28N4O4	0.0	d
MAM04030lu	Tryptophanyl-Prolyl-Valine	C21H28N4O4	0.0	lu
MAM04030luSI	Tryptophanyl-Prolyl-Valine	C21H28N4O4	0.0	luSI
MAM04031d	Tryptophanyl-Seryl-Tyrosine	C23H26N4O6	0.0	d
MAM04031lu	Tryptophanyl-Seryl-Tyrosine	C23H26N4O6	0.0	lu
MAM04031luSI	Tryptophanyl-Seryl-Tyrosine	C23H26N4O6	0.0	luSI
MAM04032d	Tryptophanyl-Threonyl-Glutamate	C20H25N4O7	-1.0	d
MAM04032lu	Tryptophanyl-Threonyl-Glutamate	C20H25N4O7	-1.0	lu
MAM04032luSI	Tryptophanyl-Threonyl-Glutamate	C20H25N4O7	-1.0	luSI
MAM04033d	Tryptophanyl-Threonyl-Isoleucine	C21H30N4O5	0.0	d
MAM04033lu	Tryptophanyl-Threonyl-Isoleucine	C21H30N4O5	0.0	lu
MAM04033luSI	Tryptophanyl-Threonyl-Isoleucine	C21H30N4O5	0.0	luSI
MAM04034d	Tryptophanyl-Threonyl-Tyrosine	C24H28N4O6	0.0	d
MAM04034lu	Tryptophanyl-Threonyl-Tyrosine	C24H28N4O6	0.0	lu
MAM04034luSI	Tryptophanyl-Threonyl-Tyrosine	C24H28N4O6	0.0	luSI
MAM04035d	Tryptophanyl-Tyrosyl-Glutamine	C25H29N5O6	0.0	d
MAM04035lu	Tryptophanyl-Tyrosyl-Glutamine	C25H29N5O6	0.0	lu
MAM04035luSI	Tryptophanyl-Tyrosyl-Glutamine	C25H29N5O6	0.0	luSI
MAM04036d	Tryptophanyl-Tyrosyl-Tyrosine	C29H30N4O6	0.0	d
MAM04036lu	Tryptophanyl-Tyrosyl-Tyrosine	C29H30N4O6	0.0	lu
MAM04036luSI	Tryptophanyl-Tyrosyl-Tyrosine	C29H30N4O6	0.0	luSI
MAM04037d	Tryptophanyl-Valyl-Aspartate	C20H25N4O6	-1.0	d
MAM04037lu	Tryptophanyl-Valyl-Aspartate	C20H25N4O6	-1.0	lu
MAM04037luSI	Tryptophanyl-Valyl-Aspartate	C20H25N4O6	-1.0	luSI
MAM04043d	Tyrosyl-Alanine	C12H16N2O4	0.0	d
MAM04043lu	Tyrosyl-Alanine	C12H16N2O4	0.0	lu
MAM04043luSI	Tyrosyl-Alanine	C12H16N2O4	0.0	luSI
MAM04044d	Tyrosyl-Alaninyl-Phenylalanine	C21H25N3O5	0.0	d
MAM04044lu	Tyrosyl-Alaninyl-Phenylalanine	C21H25N3O5	0.0	lu
MAM04044luSI	Tyrosyl-Alaninyl-Phenylalanine	C21H25N3O5	0.0	luSI
MAM04045d	Tyrosyl-Arginyl-Glutamate	C20H30N6O7	0.0	d
MAM04045lu	Tyrosyl-Arginyl-Glutamate	C20H30N6O7	0.0	lu
MAM04045luSI	Tyrosyl-Arginyl-Glutamate	C20H30N6O7	0.0	luSI
MAM04046d	Tyrosyl-Arginyl-Serine	C18H29N6O6	1.0	d
MAM04046lu	Tyrosyl-Arginyl-Serine	C18H29N6O6	1.0	lu
MAM04046luSI	Tyrosyl-Arginyl-Serine	C18H29N6O6	1.0	luSI
MAM04047d	Tyrosyl-Aspartyl-Arginine	C19H28N6O7	0.0	d
MAM04047lu	Tyrosyl-Aspartyl-Arginine	C19H28N6O7	0.0	lu
MAM04047luSI	Tyrosyl-Aspartyl-Arginine	C19H28N6O7	0.0	luSI
MAM04048d	Tyrosyl-Cysteinyl-Glycine	C14H19N3O5S	0.0	d
MAM04048lu	Tyrosyl-Cysteinyl-Glycine	C14H19N3O5S	0.0	lu
MAM04048luSI	Tyrosyl-Cysteinyl-Glycine	C14H19N3O5S	0.0	luSI
MAM04049d	Tyrosyl-Cysteinyl-Threonine	C16H23N3O6S	0.0	d
MAM04049lu	Tyrosyl-Cysteinyl-Threonine	C16H23N3O6S	0.0	lu
MAM04049luSI	Tyrosyl-Cysteinyl-Threonine	C16H23N3O6S	0.0	luSI
MAM04050d	Tyrosyl-Glutamate	C14H17N2O6	-1.0	d
MAM04050lu	Tyrosyl-Glutamate	C14H17N2O6	-1.0	lu
MAM04050luSI	Tyrosyl-Glutamate	C14H17N2O6	-1.0	luSI
MAM04051d	Tyrosyl-Leucyl-Arginine	C21H35N6O5	1.0	d
MAM04051lu	Tyrosyl-Leucyl-Arginine	C21H35N6O5	1.0	lu
MAM04051luSI	Tyrosyl-Leucyl-Arginine	C21H35N6O5	1.0	luSI
MAM04052d	Tyrosyl-Phenylalanyl-Tyrosine	C27H29N3O6	0.0	d
MAM04052lu	Tyrosyl-Phenylalanyl-Tyrosine	C27H29N3O6	0.0	lu
MAM04052luSI	Tyrosyl-Phenylalanyl-Tyrosine	C27H29N3O6	0.0	luSI
MAM04053d	Tyrosyl-Threonine	C13H18N2O5	0.0	d
MAM04053lu	Tyrosyl-Threonine	C13H18N2O5	0.0	lu
MAM04053luSI	Tyrosyl-Threonine	C13H18N2O5	0.0	luSI
MAM04054d	Tyrosyl-Tryptophanyl-Phenylalanine	C29H30N4O5	0.0	d
MAM04054lu	Tyrosyl-Tryptophanyl-Phenylalanine	C29H30N4O5	0.0	lu
MAM04054luSI	Tyrosyl-Tryptophanyl-Phenylalanine	C29H30N4O5	0.0	luSI
MAM04055d	Tyrosyl-Tyrosine	C18H20N2O5	0.0	d
MAM04055lu	Tyrosyl-Tyrosine	C18H20N2O5	0.0	lu
MAM04055luSI	Tyrosyl-Tyrosine	C18H20N2O5	0.0	luSI
MAM04056d	Tyrosyl-Valyl-Methionine	C19H29N3O5S	0.0	d
MAM04056lu	Tyrosyl-Valyl-Methionine	C19H29N3O5S	0.0	lu
MAM04056luSI	Tyrosyl-Valyl-Methionine	C19H29N3O5S	0.0	luSI
MAM04062d	Valyl-Arginyl-Glycine	C13H27N6O4	1.0	d
MAM04062lu	Valyl-Arginyl-Glycine	C13H27N6O4	1.0	lu
MAM04062luSI	Valyl-Arginyl-Glycine	C13H27N6O4	1.0	luSI
MAM04063d	Valyl-Histidyl-Asparagine	C15H24N6O5	0.0	d
MAM04063lu	Valyl-Histidyl-Asparagine	C15H24N6O5	0.0	lu
MAM04063luSI	Valyl-Histidyl-Asparagine	C15H24N6O5	0.0	luSI
MAM04064d	Valyl-Leucyl-Phenylalanine	C20H31N3O4	0.0	d
MAM04064lu	Valyl-Leucyl-Phenylalanine	C20H31N3O4	0.0	lu
MAM04064luSI	Valyl-Leucyl-Phenylalanine	C20H31N3O4	0.0	luSI
MAM04065d	Valyl-Lysyl-Tyrosine	C20H33N4O5	1.0	d
MAM04065lu	Valyl-Lysyl-Tyrosine	C20H33N4O5	1.0	lu
MAM04065luSI	Valyl-Lysyl-Tyrosine	C20H33N4O5	1.0	luSI
MAM04066d	Valyl-Phenylalanyl-Arginine	C20H33N6O4	1.0	d
MAM04066lu	Valyl-Phenylalanyl-Arginine	C20H33N6O4	1.0	lu
MAM04066luSI	Valyl-Phenylalanyl-Arginine	C20H33N6O4	1.0	luSI
MAM04067d	Valyl-Prolyl-Tryptophan	C21H28N4O4	0.0	d
MAM04067lu	Valyl-Prolyl-Tryptophan	C21H28N4O4	0.0	lu
MAM04067luSI	Valyl-Prolyl-Tryptophan	C21H28N4O4	0.0	luSI
MAM04068d	Valyl-Seryl-Arginine	C14H29N6O5	1.0	d
MAM04068lu	Valyl-Seryl-Arginine	C14H29N6O5	1.0	lu
MAM04068luSI	Valyl-Seryl-Arginine	C14H29N6O5	1.0	luSI
MAM04069d	Valyl-Tryptophanyl-Phenylalanine	C25H30N4O4	0.0	d
MAM04069lu	Valyl-Tryptophanyl-Phenylalanine	C25H30N4O4	0.0	lu
MAM04069luSI	Valyl-Tryptophanyl-Phenylalanine	C25H30N4O4	0.0	luSI
MAM04070d	Valyl-Tryptophanyl-Valine	C21H30N4O4	0.0	d
MAM04070lu	Valyl-Tryptophanyl-Valine	C21H30N4O4	0.0	lu
MAM04070luSI	Valyl-Tryptophanyl-Valine	C21H30N4O4	0.0	luSI
MAM04071d	Valyl-Valine	C10H20N2O3	0.0	d
MAM04071lu	Valyl-Valine	C10H20N2O3	0.0	lu
MAM04071luSI	Valyl-Valine	C10H20N2O3	0.0	luSI
MAM04016d	Tryptophanyl-Glycyl-Aspartate	C17H19N4O6	-1.0	d
MAM04016lu	Tryptophanyl-Glycyl-Aspartate	C17H19N4O6	-1.0	lu
MAM04016luSI	Tryptophanyl-Glycyl-Aspartate	C17H19N4O6	-1.0	luSI
MAM01002d	4-hydroxyphenylacetaldehyde	C8H8O2	0.0	d
MAM01002lu	4-hydroxyphenylacetaldehyde	C8H8O2	0.0	lu
MAM02440d	malonate	C3H2O4	-2.0	d
MAM02440lu	malonate	C3H2O4	-2.0	lu
MAM03395d	Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)	XH	0.0	d
MAM03395lu	Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)	XH	0.0	lu
MAM02960d	T-antigen	C14H24NO10X	0.0	d
MAM02960lu	T-antigen	C14H24NO10X	0.0	lu
MAM03000d	Tn-antigen	C8H14NO5X	0.0	d
MAM03000lu	Tn-antigen	C8H14NO5X	0.0	lu
MAM01599d	cob(II)alamin	C62H88CoN13O14P	0.0	d
MAM01599lu	cob(II)alamin	C62H88CoN13O14P	0.0	lu
MAM03510d	Methanethiol	CH4S	0.0	d
